Date,Open,High,Low,Close,Adj Close,Volume
12/18/2020,128.110001,128.110001,126.370003,127.43,126.767548,84300
12/21/2020,126.120003,127.07,124.790001,126.889999,126.434738,85100
12/22/2020,127.25,127.660004,126.290001,127.239998,126.783493,59000
12/23/2020,127.5,127.5,126.610001,126.660004,126.205574,69000
12/24/2020,126.959999,127.370003,126.768997,127.190002,126.733673,32000
12/28/2020,128.429993,128.658997,127.57,128.479996,128.019028,59200
12/29/2020,129.080002,129.289993,128.253998,128.630005,128.168518,66600
12/30/2020,129.360001,129.360001,128.339996,128.529999,128.068863,89900
12/31/2020,128.779999,129.003006,128.195007,128.910004,128.44751,73500
1/4/2021,129.600006,129.600006,125.449997,127.080002,126.624069,160800
1/5/2021,126.760002,128.169998,126.760002,128.095001,127.635422,66600
1/6/2021,126.370003,128.080002,125.760002,126.330002,125.876762,469300
1/7/2021,127.580002,129.733994,127.580002,129.460007,128.995529,97100
1/8/2021,130.520004,131.199997,129.5,131.139999,130.669495,78400
1/11/2021,129.990005,130.309998,128.962006,129.179993,128.716522,69500
1/12/2021,129.289993,129.630005,127.949997,129.139999,128.676666,122100
1/13/2021,129,130.149994,128.919998,129.839996,129.374161,56600
1/14/2021,130.270004,130.416,129,129.139999,128.676666,90000
1/15/2021,128.830002,129.5,127.709999,128.100006,127.640411,102700
1/19/2021,129.199997,130.179993,128.796997,130.029999,129.563477,82300
1/20/2021,131.690002,133.410004,131.449997,133.070007,132.592575,120500
1/21/2021,133.699997,134.371994,133.050003,134.149994,133.668686,159700
1/22/2021,133.610001,134.130005,133.490005,133.779999,133.300034,124900
1/25/2021,135.309998,135.679993,132.25,134.630005,134.146973,155200
1/26/2021,135.259995,135.362,134.470001,135.039993,134.555496,75600
1/27/2021,134.240005,134.240005,130.5,131.449997,130.978378,148600
1/28/2021,131.910004,134.059998,131.617996,132.080002,131.606125,88600
1/29/2021,131.509995,131.649994,128.589996,129.369995,128.905838,119300
2/1/2021,130.910004,132.880005,129.970001,132.539993,132.064453,131300
2/2/2021,133.820007,135.039993,133.75,134.714996,134.231659,111600
2/3/2021,135.699997,135.699997,134.220001,134.220001,133.738434,93100
2/4/2021,134.869995,135.669998,134.169998,135.649994,135.1633,76200
2/5/2021,136.259995,136.574997,135.479996,136.190002,135.70137,182400
2/8/2021,137,137.119003,136.199997,137.039993,136.548325,105200
2/9/2021,136.839996,137.559998,136.839996,137.009995,136.518433,101700
2/10/2021,137.649994,137.720001,135.5,136.669998,136.179642,104500
2/11/2021,137.570007,137.639999,136.5,137.438995,136.945892,136200
2/12/2021,137.029999,138.289993,136.75,138.289993,137.793839,87100
2/16/2021,138.740005,138.929993,137.438004,137.910004,137.415207,106500
2/17/2021,136.770004,137.259995,135.699997,137.229996,136.737656,105000
2/18/2021,135.830002,136.899994,134.996994,136.649994,136.159729,99800
2/19/2021,137.339996,137.339996,135.699997,135.960007,135.472214,93500
2/22/2021,134.289993,134.610001,132.479996,132.550003,132.074463,156800
2/23/2021,130.360001,132.759995,127.885002,132.160004,131.685852,210100
2/24/2021,130.910004,133.300003,129.854004,133.240005,132.761978,163900
2/25/2021,132.179993,133.089996,127.970001,128.529999,128.068863,250600
2/26/2021,129.817001,130.979996,127.889,129.720001,129.254593,178100
3/1/2021,131.229996,133.100006,130.774994,132.960007,132.482986,91900
3/2/2021,133.369995,133.369995,130.800003,130.800003,130.330719,93700
3/3/2021,130.320007,130.610001,127.050003,127.050003,126.594177,142900
3/4/2021,127.019997,128.199997,123.360001,124.910004,124.461853,206300
3/5/2021,126.410004,127.198997,122.330002,126.980003,126.524429,223100
3/8/2021,126.760002,127.379997,123.239998,123.25,122.807808,160400
3/9/2021,126.349998,128.889999,126.080002,128.240005,127.779907,169500
3/10/2021,130.009995,130.009995,127.5,127.699997,127.241837,177200
3/11/2021,129.949997,131.380005,129.498001,130.779999,130.310791,144500
3/12/2021,128.940002,129.669998,128.028,129.619995,129.154953,119700
3/15/2021,129.850006,131.100006,129.291,131.039993,130.569839,91200
3/16/2021,131.929993,133.190002,131.177002,131.729996,131.25737,144600
3/17/2021,130.520004,132.910004,129.779999,132.259995,131.785477,69200
3/18/2021,130.360001,130.619995,128.029999,128.270004,127.809792,155600
3/19/2021,128.270004,129.339996,127.260002,128.779999,128.317963,128400
3/22/2021,129.710007,131.779999,129.5,130.979996,130.669388,74100
3/23/2021,131.460007,131.899994,130.169998,130.300003,129.990997,91100
3/24/2021,131.119995,131.119995,128.199997,128.199997,127.895966,130400
3/25/2021,127.410004,128.440002,126.360001,127.980003,127.676491,165200
3/26/2021,127.919998,129.940002,127.349998,129.940002,129.631851,76200
3/29/2021,129.509995,130.218002,128.457001,129.660004,129.352509,151900
3/30/2021,129,129.324997,128.039993,129.210007,128.90358,106300
3/31/2021,130,131.714996,129.970001,131.220001,130.908813,159400
4/1/2021,132.649994,133.419998,132.559998,133.389999,133.073654,99100
4/5/2021,134.550003,136.270004,134.410004,136.100006,135.777252,166500
4/6/2021,136.020004,136.720001,135.649994,135.895004,135.572723,75600
4/7/2021,135.880005,136.619995,135.470001,136.270004,135.946838,139000
4/8/2021,137.550003,137.729996,137.179993,137.679993,137.353485,99800
4/9/2021,137.179993,138.598999,136.850006,138.5,138.171539,89100
4/12/2021,138.220001,138.520004,137.619995,138.389999,138.061813,94400
4/13/2021,139.020004,140.089996,139,139.970001,139.638062,73400
4/14/2021,140.160004,140.160004,137.949997,138.259995,137.932114,164200
4/15/2021,139.479996,140.5,139.479996,140.339996,140.007187,148200
4/16/2021,140.610001,140.639999,139.824997,140.589996,140.256577,64800
4/19/2021,139.929993,140.320007,138.5,139.320007,138.989609,88000
4/20/2021,139.100006,139.438004,137.432007,138.25,137.92215,94300
4/21/2021,137.720001,139.485001,137.5,139.399994,139.069397,92000
4/22/2021,139.360001,139.639999,137.300003,137.839996,137.513107,95300
4/23/2021,138.179993,140.009995,138.128006,139.5,139.169174,77100
4/26/2021,139.690002,140.479996,139.315002,140.399994,140.067032,71000
4/27/2021,140.589996,140.589996,139.410004,139.690002,139.358734,86000
4/28/2021,139.669998,140.020004,139.100006,139.25,138.919769,98000
4/29/2021,140.789993,140.850006,138.490005,139.789993,139.458481,105500
4/30/2021,138.789993,139.710007,138.565994,138.830002,138.500763,151000
5/3/2021,139.419998,139.710007,137.970001,138.139999,137.812393,155700
5/4/2021,137.070007,137.070007,134.100006,135.809998,135.487915,179900
5/5/2021,136.679993,136.869995,134.860001,135.229996,134.909286,100600
5/6/2021,135.130005,136.279999,134.229996,136.25,135.92688,96900
5/7/2021,137.550003,138.289993,136.975006,137.429993,137.104065,177400
5/10/2021,136.820007,136.820007,133.779999,133.940002,133.62236,169000
5/11/2021,131.440002,134.020004,131.100006,133.75,133.432816,145000
5/12/2021,131.639999,132.475006,129.910004,130.259995,129.95108,210800
5/13/2021,131.440002,132.360001,130.270004,131.220001,130.908813,105100
5/14/2021,132.759995,134.5,132.440002,134.190002,133.87178,106100
5/17/2021,133.470001,133.639999,132.210007,133.300003,132.983871,70800
5/18/2021,133.860001,134.210007,132.360001,132.360001,132.046112,95200
5/19/2021,130.220001,132.649994,130.164993,132.649994,132.335403,100500
5/20/2021,133.210007,135.470993,133.210007,135.119995,134.799561,73700
5/21/2021,135.929993,135.929993,134.25,134.330002,134.011444,177600
5/24/2021,135.369995,137.130005,135.279999,136.630005,136.305984,115900
5/25/2021,137.309998,137.600006,136.395004,136.889999,136.565369,166100
5/26/2021,137.130005,137.5,136.839996,137.339996,137.014297,111300
5/27/2021,137.210007,137.449997,136.789001,136.889999,136.565369,83100
5/28/2021,137.470001,137.908997,137.119995,137.229996,136.904556,193900
6/1/2021,137.850006,137.960007,136.320007,136.809998,136.48555,118900
6/2/2021,136.940002,137.401993,136.330002,137.029999,136.705032,93100
6/3/2021,135.889999,136.292999,135,135.589996,135.268448,83500
6/4/2021,136.419998,138.110001,136.419998,137.949997,137.622849,93100
6/7/2021,137.770004,138.360001,137.520004,138.330002,138.001953,100000
6/8/2021,139.039993,139.414993,137.720001,138.350006,138.021896,69600
6/9/2021,139,139.289993,138.386002,138.470001,138.141617,138600
6/10/2021,138.699997,139.880005,138.470001,139.875,139.543289,90800
6/11/2021,140,140.223999,139.699997,140.220001,139.887466,71400
6/14/2021,140.449997,141.503006,140.059998,141.503006,141.167435,60700
6/15/2021,141.610001,141.610001,140.449997,140.729996,140.396255,60300
6/16/2021,140.960007,141.300003,138.699997,140.169998,139.837585,134300
6/17/2021,139.830002,142.330002,139.830002,141.940002,141.603394,136500
6/18/2021,141.429993,141.610001,140.580002,140.789993,140.4561,94400
6/21/2021,140.800003,141.580002,139.809998,141.509995,141.357132,99800
6/22/2021,141.550003,143,141.410004,142.839996,142.685699,95700
6/23/2021,142.940002,143.369995,142.727005,142.839996,142.685699,106500
6/24/2021,143.759995,144.380005,143.479996,143.720001,143.564758,252000
6/25/2021,144.100006,144.100006,143.399994,143.619995,143.464859,70300
6/28/2021,144.220001,145.404007,144.220001,145.380005,145.222961,159900
6/29/2021,145.399994,145.889999,145,145.850006,145.692459,85600
6/30/2021,145.889999,145.949997,145.479996,145.729996,145.572571,88000
7/1/2021,145.589996,145.850006,145,145.729996,145.572571,278300
7/2/2021,146.559998,147.509995,146.470001,147.369995,147.2108,148500
7/6/2021,147.729996,148.098999,146.520004,147.960007,147.800171,104100
7/7/2021,149.139999,149.139999,147.570007,148.25,148.089859,214500
7/8/2021,146.130005,147.779999,145.690002,147.440002,147.280731,288600
7/9/2021,147.220001,148.520004,146.955002,148.339996,148.179764,191300
7/12/2021,149.009995,149.119995,148.289993,148.949997,148.789093,162800
7/13/2021,148.779999,150.149994,148.686005,148.940002,148.779114,259600
7/14/2021,149.910004,150.179993,148.949997,149.179993,149.018845,258800
7/15/2021,149.149994,149.210007,147.354996,148.139999,147.97998,281000
7/16/2021,148.5,148.919998,146.830002,146.960007,146.801254,207900
7/19/2021,145.520004,145.919998,144.75,145.779999,145.622528,329600
7/20/2021,146.190002,148.059998,145.460007,147.460007,147.30072,195700
7/21/2021,147.330002,148.550003,147.289993,148.520004,148.359573,203800
7/22/2021,148.720001,149.570007,148.720001,149.570007,149.408432,171800
7/23/2021,150.210007,151.419998,149.710007,151.220001,151.056656,189800
7/26/2021,151.029999,151.589996,150.727005,151.429993,151.266418,288500
7/27/2021,151.320007,151.320007,148.039993,149.800003,149.638184,321400
7/28/2021,150.229996,150.970001,149.330002,150.339996,150.177597,328000
7/29/2021,150.210007,151.070007,150.156006,150.600006,150.437332,197700
7/30/2021,148.970001,150.059998,148.940002,149.839996,149.678131,202900
8/2/2021,150.570007,150.729996,149.600006,149.830002,149.668152,257600
8/3/2021,150.190002,150.779999,148.830002,150.740005,150.577179,446300
8/4/2021,150.75,151.350006,150.335007,150.970001,150.806915,287800
8/5/2021,151.339996,152,151.050003,151.919998,151.75589,176900
8/6/2021,151.449997,151.759995,150.860001,151.259995,151.096603,186700
8/9/2021,151.5,151.75,151,151.539993,151.376297,135400
8/10/2021,151.759995,151.869003,150.270004,150.770004,150.607147,255300
8/11/2021,151.289993,151.449997,149.949997,150.5,150.337433,190100
8/12/2021,150.279999,151.179993,149.729996,151.050003,150.886841,173900
8/13/2021,151.210007,151.699997,150.990005,151.570007,151.406281,161100
8/16/2021,151.149994,151.660004,149.460007,151.649994,151.486176,346400
8/17/2021,150.492996,150.884995,149.289993,150.309998,150.147629,381100
8/18/2021,150.009995,150.632004,148.729996,148.869995,148.709183,207400
8/19/2021,148.029999,150.225006,147.940002,149.570007,149.408432,344500
8/20/2021,150.070007,151.289993,149.940002,151.119995,150.956757,224800
8/23/2021,151.570007,153.654999,151.570007,153.360001,153.194336,409000
8/24/2021,153.639999,154.104004,153.449997,153.869995,153.703781,208200
8/25/2021,154.009995,154.270004,153.669998,153.960007,153.793701,296200
8/26/2021,153.75,153.960007,152.899994,153.070007,152.904663,341400
8/27/2021,153.300003,154.729996,153.119995,154.529999,154.363068,224400
8/30/2021,154.880005,156.475006,154.880005,156.279999,156.111176,822800
8/31/2021,156.380005,156.380005,155.5,156.130005,155.961349,277800
9/1/2021,156.630005,157.270004,156.339996,156.410004,156.241043,376700
9/2/2021,156.979996,157.119995,155.860001,156.350006,156.181122,330600
9/3/2021,155.929993,156.949997,155.929993,156.820007,156.650604,214500
9/7/2021,156.860001,157.309998,156.380005,157.039993,156.870361,293900
9/8/2021,156.949997,156.949997,155.550003,156.509995,156.340927,348100
9/9/2021,156.580002,157.029999,155.869995,155.960007,155.791534,317100
9/10/2021,156.710007,156.970001,154.649994,154.800003,154.632782,343500
9/13/2021,155.770004,155.929993,153.800003,154.679993,154.512909,335200
9/14/2021,155.309998,155.570007,153.839996,154.240005,154.073395,326700
9/15/2021,154.429993,155.509995,153.5,155.360001,155.192184,445500
9/16/2021,154.830002,155.710007,154.009995,155.470001,155.302063,446100
9/17/2021,155.160004,155.160004,153.229996,153.669998,153.503998,358200
9/20/2021,151.089996,151.899994,148.350006,150.399994,150.399994,1770000
9/21/2021,151.259995,151.550003,150.059998,150.449997,150.449997,992800
9/22/2021,150.949997,152.5,150.449997,151.869995,151.869995,403500
9/23/2021,152.399994,153.720001,152.190002,153.25,153.25,319200
9/24/2021,152.330002,153.600006,152.199997,153.440002,153.440002,330300
9/27/2021,152.110001,152.559998,151.169998,152.220001,152.220001,488600
9/28/2021,150.270004,150.526993,147.75,148.050003,148.050003,844100
9/29/2021,148.429993,149.289993,147.460007,147.669998,147.669998,666800
9/30/2021,148.380005,149.039993,147,147.110001,147.110001,1045300
10/1/2021,147.399994,148.460007,145.679993,148.029999,148.029999,786500
10/4/2021,147.309998,147.399994,143.979996,145.009995,145.009995,1071800
10/5/2021,145.389999,147.800003,145.289993,146.880005,146.880005,1172800
10/6/2021,145.490005,147.940002,145.169998,147.880005,147.880005,729900
10/7/2021,149.169998,150.289993,148.899994,149.179993,149.179993,369000
10/8/2021,149.720001,149.720001,148.229996,148.449997,148.449997,449300
10/11/2021,147.789993,149.259995,147.289993,147.320007,147.320007,498100
10/12/2021,147.899994,148.070007,146.539993,146.820007,146.820007,307700
