Date	Close
4/12/2021	"4,127.99"
4/9/2021	"4,128.80"
4/8/2021	"4,097.17"
4/7/2021	"4,079.95"
4/6/2021	"4,073.94"
4/5/2021	"4,077.91"
4/1/2021	"4,019.87"
3/31/2021	"3,972.89"
3/30/2021	"3,958.55"
3/29/2021	"3,971.09"
3/26/2021	"3,974.54"
3/25/2021	"3,909.52"
3/24/2021	"3,889.14"
3/23/2021	"3,910.52"
3/22/2021	"3,940.59"
3/19/2021	"3,913.10"
3/18/2021	"3,915.46"
3/17/2021	"3,974.12"
3/16/2021	"3,962.71"
3/15/2021	"3,968.94"
3/12/2021	"3,943.34"
3/11/2021	"3,939.34"
3/10/2021	"3,898.81"
3/9/2021	"3,875.44"
3/8/2021	"3,821.35"
3/5/2021	"3,841.94"
3/4/2021	"3,768.47"
3/3/2021	"3,819.72"
3/2/2021	"3,870.29"
3/1/2021	"3,901.82"
2/26/2021	"3,811.15"
2/25/2021	"3,829.34"
2/24/2021	"3,925.43"
2/23/2021	"3,881.37"
2/22/2021	"3,876.50"
2/19/2021	"3,906.71"
2/18/2021	"3,913.97"
2/17/2021	"3,931.33"
2/16/2021	"3,932.59"
2/12/2021	"3,934.83"
2/11/2021	"3,916.38"
2/10/2021	"3,909.88"
2/9/2021	"3,911.23"
2/8/2021	"3,915.59"
2/5/2021	"3,886.83"
2/4/2021	"3,871.74"
2/3/2021	"3,830.17"
2/2/2021	"3,826.31"
2/1/2021	"3,773.86"
1/29/2021	"3,714.24"
1/28/2021	"3,787.38"
1/27/2021	"3,750.77"
1/26/2021	"3,849.62"
1/25/2021	"3,855.36"
1/22/2021	"3,841.47"
1/21/2021	"3,853.07"
1/20/2021	"3,851.85"
1/19/2021	"3,798.91"
1/15/2021	"3,768.25"
1/14/2021	"3,795.54"
1/13/2021	"3,809.84"
1/12/2021	"3,801.19"
1/11/2021	"3,799.61"
1/8/2021	"3,824.68"
1/7/2021	"3,803.79"
1/6/2021	"3,748.14"
1/5/2021	"3,726.86"
1/4/2021	"3,700.65"
12/31/2020	"3,756.07"
12/30/2020	"3,732.04"
12/29/2020	"3,727.04"
12/28/2020	"3,735.36"
12/24/2020	"3,703.06"
12/23/2020	"3,690.01"
12/22/2020	"3,687.26"
12/21/2020	"3,694.92"
12/18/2020	"3,709.41"
12/17/2020	"3,722.48"
12/16/2020	"3,701.17"
12/15/2020	"3,694.62"
12/14/2020	"3,647.49"
12/11/2020	"3,663.46"
12/10/2020	"3,668.10"
12/9/2020	"3,672.82"
12/8/2020	"3,702.25"
12/7/2020	"3,691.96"
12/4/2020	"3,699.12"
12/3/2020	"3,666.72"
12/2/2020	"3,669.01"
12/1/2020	"3,662.45"
11/30/2020	"3,621.63"
11/27/2020	"3,638.35"
11/25/2020	"3,629.65"
11/24/2020	"3,635.41"
11/23/2020	"3,577.59"
11/20/2020	"3,557.54"
11/19/2020	"3,581.87"
11/18/2020	"3,567.79"
11/17/2020	"3,609.53"
11/16/2020	"3,626.91"
11/13/2020	"3,585.15"
11/12/2020	"3,537.01"
11/11/2020	"3,572.66"
11/10/2020	"3,545.53"
11/9/2020	"3,550.50"
11/6/2020	"3,509.44"
11/5/2020	"3,510.45"
11/4/2020	"3,443.44"
11/3/2020	"3,369.16"
11/2/2020	"3,310.24"
10/30/2020	"3,269.96"
10/29/2020	"3,310.11"
10/28/2020	"3,271.03"
10/27/2020	"3,390.68"
10/26/2020	"3,400.97"
10/23/2020	"3,465.39"
10/22/2020	"3,453.49"
10/21/2020	"3,435.56"
10/20/2020	"3,443.12"
10/19/2020	"3,426.92"
10/16/2020	"3,483.81"
10/15/2020	"3,483.34"
10/14/2020	"3,488.67"
10/13/2020	"3,511.93"
10/12/2020	"3,534.22"
