Date	Close
10/13/2016	54.810001
10/14/2016	54.540001
10/17/2016	54.630001
10/18/2016	54.98
10/19/2016	55.259998
10/20/2016	54.75
10/21/2016	54.279999
10/24/2016	55.139999
10/25/2016	54.349998
10/26/2016	54.060001
10/27/2016	53.709999
10/28/2016	54.369999
10/31/2016	54.610001
11/1/2016	54.419998
11/2/2016	55.630001
11/3/2016	56.16
11/4/2016	55.669998
11/7/2016	56.990002
11/8/2016	56.73
11/9/2016	56.369999
11/10/2016	55.099998
11/11/2016	55.889999
11/14/2016	55.740002
11/15/2016	56.029999
11/16/2016	57.32
11/17/2016	58.18
11/18/2016	57.799999
11/21/2016	58.27
11/22/2016	58.400002
11/23/2016	58.68
11/25/2016	58.900002
11/28/2016	58.91
11/29/2016	58.650002
11/30/2016	57.700001
12/1/2016	57.150002
12/2/2016	56.91
12/5/2016	57.98
12/6/2016	58.369999
12/7/2016	58.700001
12/8/2016	59.259998
12/9/2016	59.099998
12/12/2016	58.959999
12/13/2016	59.900002
12/14/2016	59.32
12/15/2016	59.139999
12/16/2016	59.580002
12/19/2016	60.549999
12/20/2016	60.990002
12/21/2016	60.439999
12/22/2016	60.18
12/23/2016	60.540001
12/27/2016	60.759998
12/28/2016	60.25
12/29/2016	60.650002
12/30/2016	59.689999
1/3/2017	58.810001
1/4/2017	59.740002
1/5/2017	59.700001
1/6/2017	60.150002
1/9/2017	60.18
1/10/2017	59.700001
1/11/2017	59.759998
1/12/2017	60.299999
1/13/2017	60.650002
1/17/2017	59.91
1/18/2017	59.959999
1/19/2017	59.970001
1/20/2017	60.48
1/23/2017	60.299999
1/24/2017	61.669998
1/25/2017	62.32
1/26/2017	62.099998
1/27/2017	62.439999
1/30/2017	62.150002
1/31/2017	62.549999
2/1/2017	62.049999
2/2/2017	64.010002
2/3/2017	65
2/6/2017	64.919998
2/7/2017	64.709999
2/8/2017	64.849998
2/9/2017	65.32
2/10/2017	65.190002
2/13/2017	65.559998
2/14/2017	65.879997
2/15/2017	64.980003
2/16/2017	65.010002
2/17/2017	65.470001
2/21/2017	65.610001
2/22/2017	66.419998
2/23/2017	66.360001
2/24/2017	66.629997
2/27/2017	66.57
2/28/2017	66.43
3/1/2017	66.629997
3/2/2017	66.239998
3/3/2017	67.339996
3/6/2017	66.550003
