Date	Close
10/13/2020	121.050003
10/14/2020	119.970001
10/15/2020	119.107002
10/16/2020	118.5
10/19/2020	116.449997
10/20/2020	116.889999
10/21/2020	117.040001
10/22/2020	116.720001
10/23/2020	117
10/26/2020	115.18
10/27/2020	116.089996
10/28/2020	111.690002
10/29/2020	113.510002
10/30/2020	110.860001
11/2/2020	110.900002
11/3/2020	113.431
11/4/2020	117.790001
11/5/2020	120.919998
11/6/2020	121
11/9/2020	118.5
11/10/2020	116.317001
11/11/2020	119.110001
11/12/2020	118.419998
11/13/2020	119.550003
11/16/2020	120.07
11/17/2020	120.059998
11/18/2020	119.547997
11/19/2020	120.129997
11/20/2020	119.389999
11/23/2020	119.300003
11/24/2020	121.040001
11/25/2020	121.719002
11/27/2020	122.75
11/30/2020	123.010002
12/1/2020	124.720001
12/2/2020	124.839996
12/3/2020	125.019997
12/4/2020	125.449997
12/7/2020	125.830002
12/8/2020	126.605003
12/9/2020	123.849998
12/10/2020	124.260002
12/11/2020	123.970001
12/14/2020	124.889999
12/15/2020	126.230003
12/16/2020	126.910004
12/17/2020	127.760002
12/18/2020	127.43
12/21/2020	126.889999
12/22/2020	127.239998
12/23/2020	126.660004
12/24/2020	127.190002
12/28/2020	128.479996
12/29/2020	128.630005
12/30/2020	128.529999
12/31/2020	128.910004
1/4/2021	127.080002
1/5/2021	128.095001
1/6/2021	126.330002
1/7/2021	129.460007
1/8/2021	131.139999
1/11/2021	129.179993
1/12/2021	129.139999
1/13/2021	129.839996
1/14/2021	129.139999
1/15/2021	128.100006
1/19/2021	130.029999
1/20/2021	133.070007
1/21/2021	134.149994
1/22/2021	133.779999
1/25/2021	134.630005
1/26/2021	135.039993
1/27/2021	131.449997
1/28/2021	132.080002
1/29/2021	129.369995
2/1/2021	132.539993
2/2/2021	134.714996
2/3/2021	134.220001
2/4/2021	135.649994
2/5/2021	136.190002
2/8/2021	137.039993
2/9/2021	137.009995
2/10/2021	136.669998
2/11/2021	137.438995
2/12/2021	138.289993
2/16/2021	137.910004
2/17/2021	137.229996
2/18/2021	136.649994
2/19/2021	135.960007
2/22/2021	132.550003
2/23/2021	132.160004
2/24/2021	133.240005
2/25/2021	128.529999
2/26/2021	129.720001
3/1/2021	132.960007
3/2/2021	130.800003
3/3/2021	127.050003
3/4/2021	124.910004
3/5/2021	126.980003
3/8/2021	123.25
3/9/2021	128.240005
3/10/2021	127.699997
3/11/2021	130.779999
3/12/2021	129.619995
3/15/2021	131.039993
3/16/2021	131.729996
3/17/2021	132.259995
3/18/2021	128.270004
3/19/2021	128.779999
3/22/2021	130.979996
3/23/2021	130.300003
3/24/2021	128.199997
3/25/2021	127.980003
3/26/2021	129.940002
3/29/2021	129.660004
3/30/2021	129.210007
3/31/2021	131.220001
4/1/2021	133.389999
4/5/2021	136.100006
4/6/2021	135.895004
4/7/2021	136.270004
4/8/2021	137.679993
4/9/2021	138.5
4/12/2021	138.389999
4/13/2021	139.970001
4/14/2021	138.259995
4/15/2021	140.339996
4/16/2021	140.589996
4/19/2021	139.320007
4/20/2021	138.25
4/21/2021	139.399994
4/22/2021	137.839996
4/23/2021	139.5
4/26/2021	140.399994
4/27/2021	139.690002
4/28/2021	139.25
4/29/2021	139.789993
4/30/2021	138.830002
5/3/2021	138.139999
5/4/2021	135.809998
5/5/2021	135.229996
5/6/2021	136.25
5/7/2021	137.429993
5/10/2021	133.940002
5/11/2021	133.75
5/12/2021	130.259995
5/13/2021	131.220001
5/14/2021	134.190002
5/17/2021	133.300003
5/18/2021	132.360001
5/19/2021	132.649994
5/20/2021	135.119995
5/21/2021	134.330002
5/24/2021	136.630005
5/25/2021	136.889999
5/26/2021	137.339996
5/27/2021	136.889999
5/28/2021	137.229996
6/1/2021	136.809998
6/2/2021	137.029999
6/3/2021	135.589996
6/4/2021	137.949997
6/7/2021	138.330002
6/8/2021	138.350006
6/9/2021	138.470001
6/10/2021	139.875
6/11/2021	140.220001
6/14/2021	141.503006
6/15/2021	140.729996
6/16/2021	140.169998
6/17/2021	141.940002
6/18/2021	140.789993
6/21/2021	141.509995
6/22/2021	142.839996
6/23/2021	142.839996
6/24/2021	143.720001
6/25/2021	143.619995
6/28/2021	145.380005
6/29/2021	145.850006
6/30/2021	145.729996
7/1/2021	145.729996
7/2/2021	147.369995
7/6/2021	147.960007
7/7/2021	148.25
7/8/2021	147.440002
7/9/2021	148.339996
7/12/2021	148.949997
7/13/2021	148.940002
7/14/2021	149.179993
7/15/2021	148.139999
7/16/2021	146.960007
7/19/2021	145.779999
7/20/2021	147.460007
7/21/2021	148.520004
7/22/2021	149.570007
7/23/2021	151.220001
7/26/2021	151.429993
7/27/2021	149.800003
7/28/2021	150.339996
7/29/2021	150.600006
7/30/2021	149.839996
8/2/2021	149.830002
8/3/2021	150.740005
8/4/2021	150.970001
8/5/2021	151.919998
8/6/2021	151.259995
8/9/2021	151.539993
8/10/2021	150.770004
8/11/2021	150.5
8/12/2021	151.050003
8/13/2021	151.570007
8/16/2021	151.649994
8/17/2021	150.309998
8/18/2021	148.869995
8/19/2021	149.570007
8/20/2021	151.119995
8/23/2021	153.360001
8/24/2021	153.869995
8/25/2021	153.960007
8/26/2021	153.070007
8/27/2021	154.529999
8/30/2021	156.279999
8/31/2021	156.130005
9/1/2021	156.410004
9/2/2021	156.350006
9/3/2021	156.820007
9/7/2021	157.039993
9/8/2021	156.509995
9/9/2021	155.960007
9/10/2021	154.800003
9/13/2021	154.679993
9/14/2021	154.240005
9/15/2021	155.360001
9/16/2021	155.470001
9/17/2021	153.669998
9/20/2021	150.399994
9/21/2021	150.449997
9/22/2021	151.869995
9/23/2021	153.25
9/24/2021	153.440002
9/27/2021	152.220001
9/28/2021	148.050003
9/29/2021	147.669998
9/30/2021	147.110001
10/1/2021	148.029999
10/4/2021	145.009995
10/5/2021	146.880005
10/6/2021	147.880005
10/7/2021	149.179993
10/8/2021	148.449997
10/11/2021	147.320007
10/12/2021	146.820007
