Date,Close,Returns
5/26/2017,165.690002,0.389999
5/30/2017,165.110001,-0.580001
5/31/2017,165.279999,0.169998
6/1/2017,166.660004,1.380005
6/2/2017,166.289993,-0.370011
6/5/2017,166.520004,0.230011
6/6/2017,166.130005,-0.389999
6/7/2017,166.5,0.369995
6/8/2017,166.940002,0.440002
6/9/2017,170,3.059998
6/12/2017,170.5,0.5
6/13/2017,171.470001,0.970001
6/14/2017,171.449997,-0.020004
6/15/2017,170.550003,-0.899994
6/16/2017,170.479996,-0.070007
6/19/2017,171.550003,1.070007
6/20/2017,170.550003,-1
6/21/2017,169.619995,-0.930008
6/22/2017,168.320007,-1.299988
6/23/2017,167.220001,-1.100006
6/26/2017,167.490005,0.270004
6/27/2017,167.350006,-0.139999
6/28/2017,169.889999,2.539993
6/29/2017,169.300003,-0.589996
6/30/2017,169.369995,0.069992
7/3/2017,171.800003,2.430008
7/5/2017,171.850006,0.050003
7/6/2017,170.199997,-1.650009
7/7/2017,171.139999,0.940002
7/10/2017,170.25,-0.889999
7/11/2017,169.240005,-1.009995
7/12/2017,169.919998,0.679993
7/13/2017,169.690002,-0.229996
7/14/2017,169.470001,-0.220001
7/17/2017,170.160004,0.690003
7/18/2017,170.309998,0.149994
7/19/2017,171.199997,0.889999
7/20/2017,171.330002,0.130005
7/21/2017,171.339996,0.009994
7/24/2017,171.369995,0.029999
7/25/2017,172.940002,1.570007
7/26/2017,173.020004,0.080002
7/27/2017,173.050003,0.029999
7/28/2017,174,0.949997
7/31/2017,174.970001,0.970001
8/1/2017,176.289993,1.319992
8/2/2017,177.850006,1.560013
8/3/2017,178.990005,1.139999
8/4/2017,179.919998,0.929993
8/7/2017,178.039993,-1.880005
8/8/2017,176.429993,-1.61
8/9/2017,178.059998,1.630005
8/10/2017,176.360001,-1.699997
8/11/2017,175.339996,-1.020005
8/14/2017,177.289993,1.949997
8/15/2017,177.470001,0.180008
8/16/2017,178.539993,1.069992
8/17/2017,177.160004,-1.379989
8/18/2017,177.559998,0.399994
8/21/2017,178.339996,0.779998
8/22/2017,180.449997,2.110001
8/23/2017,179.979996,-0.470001
8/24/2017,178.429993,-1.550003
8/25/2017,179.600006,1.170013
8/28/2017,178.699997,-0.900009
8/29/2017,178.619995,-0.080002
8/30/2017,180.350006,1.730011
8/31/2017,181.160004,0.809998
9/1/2017,180.729996,-0.430008
9/5/2017,176.979996,-3.75
9/6/2017,176.789993,-0.190003
9/7/2017,173.990005,-2.799988
9/8/2017,175.5,1.509995
9/11/2017,177.869995,2.369995
9/12/2017,178.630005,0.76001
9/13/2017,178.919998,0.289993
9/14/2017,178.570007,-0.349991
9/15/2017,179.889999,1.319992
9/18/2017,181.470001,1.580002
9/19/2017,183.009995,1.539994
9/20/2017,183.820007,0.810012
9/21/2017,183.160004,-0.660003
9/22/2017,181.860001,-1.300003
9/25/2017,182.520004,0.660003
9/26/2017,181.860001,-0.660003
9/27/2017,183.270004,1.410003
9/28/2017,183.210007,-0.059997
9/29/2017,183.320007,0.11
10/2/2017,185.410004,2.089997
10/3/2017,185.669998,0.259994
10/4/2017,185.830002,0.160004
10/5/2017,187.119995,1.289993
10/6/2017,187.429993,0.309998
10/9/2017,187.5,0.070007
10/10/2017,188,0.5
10/11/2017,187.460007,-0.539993
10/12/2017,186.300003,-1.160004
10/13/2017,187.369995,1.069992
10/16/2017,187.960007,0.590012
10/17/2017,187.389999,-0.570008
10/18/2017,187.850006,0.460007
10/19/2017,187.210007,-0.639999
10/20/2017,189.039993,1.829986
10/23/2017,189.389999,0.350006
10/24/2017,189.779999,0.39
10/25/2017,188.710007,-1.069992
10/26/2017,188.610001,-0.100006
10/27/2017,188.589996,-0.020005
10/30/2017,187.850006,-0.73999
10/31/2017,186.940002,-0.910004
11/1/2017,187.169998,0.229996
11/2/2017,188.610001,1.440003
11/3/2017,187.270004,-1.339997
11/6/2017,186.679993,-0.590011
11/7/2017,186.300003,-0.37999
11/8/2017,184.600006,-1.699997
11/9/2017,184.490005,-0.110001
11/10/2017,183.679993,-0.810012
11/13/2017,184.399994,0.720001
11/14/2017,183.339996,-1.059998
11/15/2017,181.809998,-1.529998
11/16/2017,182.050003,0.240005
11/17/2017,181.059998,-0.990005
11/20/2017,181.630005,0.570007
11/21/2017,183.179993,1.549988
11/22/2017,182.559998,-0.619995
11/24/2017,182.360001,-0.199997
11/27/2017,183.490005,1.130004
11/28/2017,187.539993,4.049988
11/29/2017,189.850006,2.310013
11/30/2017,193.009995,3.159989
12/1/2017,194.559998,1.550003
12/4/2017,196.960007,2.400009
12/5/2017,196.070007,-0.89
12/6/2017,196.009995,-0.060012
12/7/2017,196.339996,0.330001
12/8/2017,196.440002,0.100006
12/11/2017,196.699997,0.259995
12/12/2017,199.070007,2.37001
12/13/2017,197.399994,-1.670013
12/14/2017,196.660004,-0.73999
12/15/2017,197.779999,1.119995
12/18/2017,199.339996,1.559997
12/19/2017,197.910004,-1.429992
12/20/2017,197.789993,-0.120011
12/21/2017,198.889999,1.100006
12/22/2017,197.919998,-0.970001
12/26/2017,197.570007,-0.349991
12/27/2017,198.690002,1.119995
12/28/2017,199.559998,0.869996
12/29/2017,198.220001,-1.339997
1/2/2018,197.220001,-1
1/3/2018,199.789993,2.569992
1/4/2018,200.690002,0.900009
1/5/2018,201.419998,0.729996
1/8/2018,202.740005,1.320007
1/9/2018,203.020004,0.279999
1/10/2018,205.610001,2.589997
1/11/2018,206.690002,1.080001
1/12/2018,210.160004,3.470002
1/16/2018,210.289993,0.129989
1/17/2018,214.160004,3.870011
1/18/2018,213.190002,-0.970002
1/19/2018,213.25,0.059998
1/22/2018,215.970001,2.720001
1/23/2018,215.559998,-0.410003
1/24/2018,215.610001,0.050003
1/25/2018,215.100006,-0.509995
1/26/2018,217.190002,2.089996
1/29/2018,215.460007,-1.729995
1/30/2018,214.410004,-1.050003
1/31/2018,214.380005,-0.029999
2/1/2018,217.25,2.869995
2/2/2018,209.119995,-8.130005
2/5/2018,196.800003,-12.319992
2/6/2018,201.240005,4.440002
2/7/2018,200.369995,-0.87001
2/8/2018,191.419998,-8.949997
2/9/2018,196.020004,4.600006
2/12/2018,198.889999,2.869995
2/13/2018,197.990005,-0.899994
2/14/2018,200.539993,2.549988
2/15/2018,203.899994,3.360001
2/16/2018,203.789993,-0.110001
2/20/2018,203.050003,-0.73999
2/21/2018,201.020004,-2.029999
2/22/2018,200.729996,-0.290008
2/23/2018,202.759995,2.029999
2/26/2018,210.619995,7.86
2/27/2018,209.660004,-0.959991
2/28/2018,207.199997,-2.460007
3/1/2018,201.529999,-5.669998
3/2/2018,201.339996,-0.190003
3/5/2018,203.240005,1.900009
3/6/2018,204.550003,1.309998
3/7/2018,204.300003,-0.25
3/8/2018,205.289993,0.98999
3/9/2018,212.940002,7.650009
3/12/2018,211.820007,-1.119995
3/13/2018,209.130005,-2.690002
3/14/2018,206.990005,-2.14
3/15/2018,207.820007,0.830002
3/16/2018,206.960007,-0.86
3/19/2018,203.990005,-2.970002
3/20/2018,204.75,0.759995
3/21/2018,204.830002,0.080002
3/22/2018,197.630005,-7.199997
3/23/2018,192.460007,-5.169998
3/26/2018,199.339996,6.879989
3/27/2018,196.149994,-3.190002
3/28/2018,196.669998,0.520004
3/29/2018,199.479996,2.809998
4/2/2018,195,-4.479996
4/3/2018,197.960007,2.960007
4/4/2018,200.110001,2.149994
4/5/2018,200.850006,0.740005
4/6/2018,195.490005,-5.360001
4/9/2018,195.330002,-0.160003
4/10/2018,197.800003,2.470001
4/11/2018,195.220001,-2.580002
4/12/2018,198.130005,2.910004
4/13/2018,197,-1.130005
4/16/2018,198.220001,1.220001
4/17/2018,199.270004,1.050003
4/18/2018,199.509995,0.239991
4/19/2018,200.380005,0.87001
4/20/2018,200.130005,-0.25
4/23/2018,199.419998,-0.710007
4/24/2018,196.800003,-2.619995
4/25/2018,196.800003,0
4/26/2018,197.029999,0.229996
4/27/2018,197.229996,0.199997
4/30/2018,193.729996,-3.5
5/1/2018,195.110001,1.380005
5/2/2018,193.309998,-1.800003
5/3/2018,191.610001,-1.699997
5/4/2018,195.639999,4.029998
5/7/2018,197.059998,1.419999
5/8/2018,196.240005,-0.819993
5/9/2018,199.869995,3.62999
5/10/2018,201.199997,1.330002
5/11/2018,199.300003,-1.899994
5/14/2018,199.179993,-0.12001
5/15/2018,197.360001,-1.819992
5/16/2018,197.830002,0.470001
5/17/2018,197.490005,-0.339997
5/18/2018,196.059998,-1.430007
5/21/2018,197.910004,1.850006
5/22/2018,198.130005,0.220001
5/23/2018,195.949997,-2.180008
5/24/2018,194.830002,-1.119995
5/25/2018,194.149994,-0.680008
5/29/2018,189.869995,-4.279999
5/30/2018,194.100006,4.230011
5/31/2018,191.529999,-2.570007
6/1/2018,192.229996,0.699997
6/4/2018,191.300003,-0.929993
6/5/2018,190.770004,-0.529999
6/6/2018,193.990005,3.220001
6/7/2018,195.570007,1.580002
6/8/2018,196.009995,0.439988
6/11/2018,195.330002,-0.679993
6/12/2018,195.270004,-0.059998
6/13/2018,194.550003,-0.720001
6/14/2018,192.5,-2.050003
6/15/2018,191.759995,-0.740005
6/18/2018,191.110001,-0.649994
6/19/2018,190.350006,-0.759995
6/20/2018,189.5,-0.850006
6/21/2018,188.860001,-0.639999
6/22/2018,188.910004,0.050003
6/25/2018,186.729996,-2.180008
6/26/2018,186.440002,-0.289994
6/27/2018,184.910004,-1.529998
6/28/2018,187.089996,2.179992
6/29/2018,186.649994,-0.440002
7/2/2018,187.830002,1.180008
7/3/2018,186.020004,-1.809998
7/5/2018,187.5,1.479996
7/6/2018,187.559998,0.059998
7/9/2018,189.639999,2.080001
7/10/2018,189.899994,0.259995
7/11/2018,189.910004,0.01001
7/12/2018,189.960007,0.050003
7/13/2018,190.960007,1
7/16/2018,192,1.039993
7/17/2018,190.410004,-1.589996
7/18/2018,200.440002,10.029998
7/19/2018,197.490005,-2.949997
7/20/2018,196.779999,-0.710006
7/23/2018,197.850006,1.070007
7/24/2018,198.460007,0.610001
7/25/2018,197.610001,-0.850006
7/26/2018,197.460007,-0.149994
7/27/2018,197.949997,0.48999
7/30/2018,199.089996,1.139999
7/31/2018,197.869995,-1.220001
8/1/2018,197.850006,-0.019989
8/2/2018,198.059998,0.209992
8/3/2018,200.240005,2.180007
8/6/2018,206.059998,5.819993
8/7/2018,208.720001,2.660003
8/8/2018,208.940002,0.220001
8/9/2018,209.100006,0.160004
8/10/2018,206.630005,-2.470001
8/13/2018,205.169998,-1.460007
8/14/2018,205.830002,0.660004
8/15/2018,204.5,-1.330002
8/16/2018,207.559998,3.059998
8/17/2018,208.139999,0.580001
8/20/2018,208.460007,0.320008
8/21/2018,208.490005,0.029998
8/22/2018,207.330002,-1.160003
8/23/2018,207.240005,-0.089997
8/24/2018,207.979996,0.739991
8/27/2018,210.509995,2.529999
8/28/2018,210.770004,0.260009
8/29/2018,211.270004,0.5
8/30/2018,209.75,-1.520004
8/31/2018,208.720001,-1.029999
9/4/2018,210.050003,1.330002
9/5/2018,212.259995,2.209992
9/6/2018,212.880005,0.62001
9/7/2018,214.039993,1.159988
9/10/2018,215.110001,1.070008
9/11/2018,215.100006,-0.009995
9/12/2018,214.589996,-0.51001
9/13/2018,214.889999,0.300003
9/14/2018,216.369995,1.479996
9/17/2018,216.289993,-0.080002
9/18/2018,218.300003,2.01001
9/19/2018,220.949997,2.649994
9/20/2018,221.679993,0.729996
9/21/2018,220.520004,-1.159989
9/24/2018,218.130005,-2.389999
9/25/2018,218.050003,-0.080002
9/26/2018,216.110001,-1.940002
9/27/2018,216.699997,0.589996
9/28/2018,214.110001,-2.589996
10/1/2018,214.779999,0.669998
10/2/2018,215.289993,0.509994
10/3/2018,216.399994,1.110001
10/4/2018,218.970001,2.570007
10/5/2018,219.460007,0.490006
10/8/2018,222.059998,2.599991
10/9/2018,223.759995,1.699997
10/10/2018,213.100006,-10.659989
10/11/2018,205.190002,-7.910004
10/12/2018,206.800003,1.610001
10/15/2018,205.029999,-1.770004
10/16/2018,209.830002,4.800003
10/17/2018,210.520004,0.690002
10/18/2018,208.699997,-1.820007
10/19/2018,209.830002,1.130005
10/22/2018,206.190002,-3.64
10/23/2018,204,-2.190002
10/24/2018,199.809998,-4.190002
10/25/2018,201.979996,2.169998
10/26/2018,198.490005,-3.489991
10/29/2018,200.039993,1.549988
10/30/2018,203.350006,3.310013
10/31/2018,205.279999,1.929993
11/1/2018,205.860001,0.580002
11/2/2018,206.570007,0.710006
11/5/2018,216.240005,9.669998
11/6/2018,218.509995,2.26999
11/7/2018,221.240005,2.73001
11/8/2018,222.419998,1.179993
11/9/2018,219.630005,-2.789993
11/12/2018,215.419998,-4.210007
11/13/2018,217.919998,2.5
11/14/2018,216.029999,-1.889999
11/15/2018,217.380005,1.350006
11/16/2018,218.410004,1.029999
11/19/2018,217.940002,-0.470002
11/20/2018,210.710007,-7.229995
11/21/2018,210.860001,0.149994
11/23/2018,207.070007,-3.789994
11/26/2018,210.630005,3.559998
11/27/2018,212.529999,1.899994
11/28/2018,217.5,4.970001
11/29/2018,217.699997,0.199997
11/30/2018,218.240005,0.540008
12/3/2018,220.809998,2.569993
12/4/2018,210.119995,-10.690003
12/6/2018,207.960007,-2.159988
12/7/2018,204.880005,-3.080002
12/10/2018,203.259995,-1.62001
12/11/2018,202.279999,-0.979996
12/12/2018,202.479996,0.199997
12/13/2018,202.419998,-0.059998
12/14/2018,200,-2.419998
12/17/2018,197.919998,-2.080002
12/18/2018,196.520004,-1.399994
12/19/2018,195.169998,-1.350006
12/20/2018,193.580002,-1.589996
12/21/2018,192.100006,-1.479996
12/24/2018,187.759995,-4.340011
12/26/2018,197.570007,9.810012
12/27/2018,200.119995,2.549988
12/28/2018,202.080002,1.960007
12/31/2018,204.179993,2.099991
1/2/2019,202.800003,-1.37999
1/3/2019,191.660004,-11.139999
1/4/2019,195.199997,3.539993
1/7/2019,196.910004,1.710007
1/8/2019,196.309998,-0.600006
1/9/2019,196.369995,0.059997
1/10/2019,196.580002,0.210007
1/11/2019,196.289993,-0.290009
1/14/2019,195.779999,-0.509994
1/15/2019,196.940002,1.160003
1/16/2019,198.410004,1.470002
1/17/2019,198.779999,0.369995
1/18/2019,204.479996,5.699997
1/22/2019,200.720001,-3.759995
1/23/2019,201.149994,0.429993
1/24/2019,201.020004,-0.12999
1/25/2019,202.75,1.729996
1/28/2019,200.949997,-1.800003
1/29/2019,202.050003,1.100006
1/30/2019,205.960007,3.910004
1/31/2019,205.539993,-0.420014
2/1/2019,209.190002,3.650009
2/4/2019,208.520004,-0.669998
2/5/2019,207.820007,-0.699997
2/6/2019,206.009995,-1.810012
2/7/2019,201.729996,-4.279999
2/8/2019,200.919998,-0.809998
2/11/2019,203.050003,2.130005
2/12/2019,206.149994,3.099991
2/13/2019,205.800003,-0.349991
2/14/2019,202.779999,-3.020004
2/15/2019,205.289993,2.509994
2/19/2019,205.690002,0.400009
2/20/2019,206.160004,0.470002
2/21/2019,205.330002,-0.830002
2/22/2019,201.910004,-3.419998
2/25/2019,202.309998,0.399994
2/26/2019,201.899994,-0.410004
2/27/2019,202.289993,0.389999
2/28/2019,201.300003,-0.98999
3/1/2019,203.130005,1.830002
3/4/2019,201.809998,-1.320007
3/5/2019,201.470001,-0.339997
3/6/2019,200.669998,-0.800003
3/7/2019,199.300003,-1.369995
3/8/2019,198.699997,-0.600006
3/11/2019,202.089996,3.389999
3/12/2019,202.5,0.410004
3/13/2019,204.059998,1.559998
3/14/2019,203.380005,-0.679993
3/15/2019,204.309998,0.929993
3/18/2019,206.679993,2.369995
3/19/2019,205.149994,-1.529999
3/20/2019,203.270004,-1.87999
3/21/2019,204.429993,1.159989
3/22/2019,200.550003,-3.87999
3/25/2019,199.440002,-1.110001
3/26/2019,200.619995,1.179993
3/27/2019,199.210007,-1.409988
3/28/2019,200.660004,1.449997
3/29/2019,200.889999,0.229995
4/1/2019,205,4.110001
4/2/2019,203.880005,-1.119995
4/3/2019,203.669998,-0.210007
4/4/2019,204.100006,0.430008
4/5/2019,205.330002,1.229996
4/8/2019,205.25,-0.080002
4/9/2019,204.919998,-0.330002
4/10/2019,204.520004,-0.399994
4/11/2019,206.669998,2.149994
4/12/2019,210.559998,3.89
4/15/2019,209.740005,-0.819993
4/16/2019,211.800003,2.059998
4/17/2019,210.369995,-1.430008
4/18/2019,209.990005,-0.37999
4/22/2019,209.490005,-0.5
4/23/2019,211.610001,2.119996
4/24/2019,210.570007,-1.039994
4/25/2019,211.949997,1.37999
4/26/2019,214.220001,2.270004
4/29/2019,216.580002,2.360001
4/30/2019,216.710007,0.130005
5/1/2019,216.710007,0
5/2/2019,215.929993,-0.780014
5/3/2019,218.600006,2.670013
5/6/2019,213.160004,-5.440002
5/7/2019,209.429993,-3.730011
5/8/2019,209.289993,-0.14
5/9/2019,208.559998,-0.729995
5/10/2019,209.020004,0.460006
5/13/2019,205.009995,-4.010009
5/14/2019,203.690002,-1.319993
5/15/2019,202.979996,-0.710006
5/16/2019,204.630005,1.650009
5/17/2019,203.270004,-1.360001
5/20/2019,202.729996,-0.540008
5/21/2019,203.360001,0.630005
5/22/2019,202.600006,-0.759995
5/23/2019,201.300003,-1.300003
5/24/2019,201.690002,0.389999
5/28/2019,199.699997,-1.990005
5/29/2019,198.520004,-1.179993
5/30/2019,199.740005,1.220001
5/31/2019,197.419998,-2.320007
6/3/2019,198.559998,1.14
6/4/2019,201.589996,3.029998
6/5/2019,203.300003,1.710007
6/6/2019,204.770004,1.470001
6/7/2019,205.809998,1.039994
6/10/2019,207.160004,1.350006
6/11/2019,206.630005,-0.529999
6/12/2019,204.570007,-2.059998
6/13/2019,204.990005,0.419998
6/14/2019,205.160004,0.169999
6/17/2019,203.479996,-1.680008
6/18/2019,206.009995,2.529999
6/19/2019,206.75,0.740005
6/20/2019,208.039993,1.289993
6/21/2019,206.210007,-1.829986
6/24/2019,206.850006,0.639999
6/25/2019,208.070007,1.220001
6/26/2019,208.509995,0.439988
6/27/2019,212.020004,3.510009
6/28/2019,213.169998,1.149994
7/1/2019,214.619995,1.449997
7/2/2019,214.539993,-0.080002
7/3/2019,215.160004,0.620011
7/5/2019,215.25,0.089996
7/8/2019,215.130005,-0.119995
7/9/2019,214.75,-0.380005
7/10/2019,214.029999,-0.720001
7/11/2019,213.169998,-0.860001
7/12/2019,214.100006,0.930008
7/15/2019,213.539993,-0.560013
7/16/2019,212.880005,-0.659988
7/17/2019,207.449997,-5.430008
7/18/2019,207.979996,0.529999
7/19/2019,205.970001,-2.009995
7/22/2019,204.839996,-1.130005
7/23/2019,206.460007,1.620011
7/24/2019,207.970001,1.509994
7/25/2019,207.899994,-0.070007
7/26/2019,209.899994,2
7/29/2019,208.610001,-1.289993
7/30/2019,207.809998,-0.800003
7/31/2019,205.429993,-2.380005
8/1/2019,201.710007,-3.719986
8/2/2019,202.669998,0.959991
8/5/2019,197.729996,-4.940002
8/6/2019,200.550003,2.820007
8/7/2019,198.210007,-2.339996
8/8/2019,200.520004,2.309997
8/9/2019,199.050003,-1.470001
8/12/2019,197.179993,-1.87001
8/13/2019,198.779999,1.600006
8/14/2019,195.809998,-2.970001
8/15/2019,198.309998,2.5
8/16/2019,199.720001,1.410003
8/19/2019,200.940002,1.220001
8/20/2019,198.149994,-2.790008
8/21/2019,199.240005,1.090011
8/22/2019,201.009995,1.76999
8/23/2019,197.160004,-3.849991
8/26/2019,200.199997,3.039993
8/27/2019,198.350006,-1.849991
8/28/2019,200.449997,2.099991
8/29/2019,203.199997,2.75
8/30/2019,203.410004,0.210007
9/3/2019,200.899994,-2.51001
9/4/2019,202.190002,1.290008
9/5/2019,204.240005,2.050003
9/6/2019,204.729996,0.489991
9/9/2019,206.619995,1.889999
9/10/2019,208.309998,1.690003
9/11/2019,210.910004,2.600006
9/12/2019,211.369995,0.459991
9/13/2019,213.610001,2.240006
9/16/2019,210.330002,-3.279999
9/17/2019,210.149994,-0.180008
9/18/2019,210.899994,0.75
9/19/2019,209.220001,-1.679993
9/20/2019,208.119995,-1.100006
9/23/2019,207.960007,-0.159988
9/24/2019,206.399994,-1.560013
9/25/2019,208.110001,1.710007
9/26/2019,206.899994,-1.210007
9/27/2019,207.449997,0.550003
9/30/2019,208.020004,0.570007
10/1/2019,206.710007,-1.309997
10/2/2019,203.100006,-3.610001
10/3/2019,204.979996,1.87999
10/4/2019,208.080002,3.100006
10/7/2019,207.240005,-0.839997
10/8/2019,204.089996,-3.150009
10/9/2019,206.690002,2.600006
10/10/2019,206.860001,0.169999
10/11/2019,208.080002,1.220001
10/14/2019,207.910004,-0.169998
10/15/2019,209.380005,1.470001
10/16/2019,209.289993,-0.090012
10/17/2019,208.619995,-0.669998
10/18/2019,208.759995,0.14
10/21/2019,211.490005,2.73001
10/22/2019,210.619995,-0.87001
10/23/2019,210.960007,0.340012
10/24/2019,210.259995,-0.700012
10/25/2019,211.800003,1.540008
10/28/2019,212.860001,1.059998
10/29/2019,213.009995,0.149994
10/30/2019,213.25,0.240005
10/31/2019,212.580002,-0.669998
11/1/2019,215.830002,3.25
11/4/2019,217.979996,2.149994
11/5/2019,220.880005,2.900009
11/6/2019,222,1.119995
11/7/2019,222.740005,0.740005
11/8/2019,221.309998,-1.430007
11/11/2019,220.850006,-0.459992
11/12/2019,220.889999,0.039993
11/13/2019,219.770004,-1.119995
11/14/2019,219.360001,-0.410003
11/15/2019,219.740005,0.380004
11/18/2019,219.350006,-0.389999
11/19/2019,219.029999,-0.320007
11/20/2019,217.479996,-1.550003
11/21/2019,216.630005,-0.849991
11/22/2019,217.960007,1.330002
11/25/2019,219.059998,1.099991
11/26/2019,218.899994,-0.160004
11/27/2019,220.5,1.600006
11/29/2019,220.300003,-0.199997
12/2/2019,220.330002,0.029999
12/3/2019,218.080002,-2.25
12/4/2019,218.399994,0.319992
12/5/2019,219.600006,1.200012
12/6/2019,222.610001,3.009995
12/9/2019,221.380005,-1.229996
12/10/2019,221.259995,-0.12001
12/11/2019,222.570007,1.310012
12/12/2019,225.919998,3.349991
12/13/2019,225.369995,-0.550003
12/16/2019,226.850006,1.480011
12/17/2019,227.050003,0.199997
12/18/2019,225.009995,-2.040008
12/19/2019,225.210007,0.200012
12/20/2019,226.309998,1.099991
12/23/2019,225.479996,-0.830002
12/24/2019,225.470001,-0.009995
12/26/2019,226.449997,0.979996
12/27/2019,226.139999,-0.309998
